type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
impedance,[2008.       5.       3.      14.      58.      49.093],24,B0005,228,229,00229.csv,,0.04975125749803476,0.06863892419996058
charge,[2008.      5.      3.     15.     30.     41.64],24,B0005,229,230,00230.csv,,,
impedance,[2008.       5.       3.      18.      26.      20.765],24,B0005,230,231,00231.csv,,0.04850673488997184,0.07458309776342148
discharge,[2008.       5.       3.      18.      58.      13.468],24,B0005,231,232,00232.csv,1.6327350407099108,,
impedance,[2008.       5.       3.      19.      52.      28.578],24,B0005,232,233,00233.csv,,0.04915918196298162,0.06906734479973246
charge,[2008.       5.       3.      20.      24.      21.312],24,B0005,233,234,00234.csv,,,
impedance,[2008.      5.      3.     23.     10.     37.25],24,B0005,234,235,00235.csv,,0.050023074203339506,0.0736638387977965
discharge,[2008.       5.       3.      23.      42.      30.093],24,B0005,235,236,00236.csv,1.6277528915533617,,
impedance,[2008.       5.       4.       0.      36.      36.703],24,B0005,236,237,00237.csv,,0.04970808709656559,0.06830006146095657
charge,[2.0080e+03 5.0000e+00 4.0000e+00 1.0000e+00 8.0000e+00 2.9578e+01],24,B0005,237,238,00238.csv,,,
impedance,[2008.       5.       4.       4.       9.      47.078],24,B0005,238,239,00239.csv,,0.05020469043786587,0.07371885821597624
discharge,[2008    5    4    4   41   40],24,B0005,239,240,00240.csv,1.622125485521159,,
impedance,[2008.       5.       4.       5.      35.      36.578],24,B0005,240,241,00241.csv,,0.048950660803835325,0.06963267386152323
charge,[2008.       5.       4.       6.       7.      29.546],24,B0005,241,242,00242.csv,,,
impedance,[2008.       5.       4.       9.       8.      18.734],24,B0005,242,243,00243.csv,,0.04975857340773159,0.07465617760875586
discharge,[2008.       5.       4.       9.      40.      11.906],24,B0005,243,244,00244.csv,1.6113256603765849,,
impedance,[2008.       5.       4.      10.      34.       8.906],24,B0005,244,245,00245.csv,,0.049808396255372756,0.06902298762939403
charge,[2008.       5.       4.      11.       6.       2.078],24,B0005,245,246,00246.csv,,,
impedance,[2008.       5.       4.      14.       6.      20.031],24,B0005,246,247,00247.csv,,0.04968675503783295,0.07355425821939737
discharge,[2008.       5.       4.      14.      38.      13.359],24,B0005,247,248,00248.csv,1.6065631397488385,,
impedance,[2.008e+03 5.000e+00 4.000e+00 1.500e+01 3.200e+01 1.953e+00],24,B0005,248,249,00249.csv,,0.05059411389974348,0.06858328460478416
charge,[2008.       5.       4.      16.       3.      55.281],24,B0005,249,250,00250.csv,,,
impedance,[2008.       5.       4.      19.       5.      14.343],24,B0005,250,251,00251.csv,,0.04995005707049774,0.0746229428074614
discharge,[2008.      5.      4.     19.     37.      7.89],24,B0005,251,252,00252.csv,1.6015142233917594,,
impedance,[2008.       5.       4.      20.      30.      47.687],24,B0005,252,253,00253.csv,,0.04984421041201089,0.07014070107890119
charge,[2.0080e+03 5.0000e+00 4.0000e+00 2.1000e+01 2.0000e+00 4.1203e+01],24,B0005,253,254,00254.csv,,,
impedance,[2.008e+03 5.000e+00 5.000e+00 0.000e+00 4.000e+00 2.500e-01],24,B0005,254,255,00255.csv,,0.050282564251258356,0.07360391142336822
discharge,[2008.       5.       5.       0.      35.      53.968],24,B0005,255,256,00256.csv,1.590369231400328,,
impedance,[2.0080e+03 5.0000e+00 5.0000e+00 1.0000e+00 2.9000e+01 2.4203e+01],24,B0005,256,257,00257.csv,,0.05006270229203594,0.06979118038789997
charge,[2.008e+03 5.000e+00 5.000e+00 2.000e+00 1.000e+00 1.789e+01],24,B0005,257,258,00258.csv,,,
impedance,[2008    5    5    4   56   20],24,B0005,258,259,00259.csv,,0.04992007781904663,0.074642062777058
discharge,[2008.       5.       5.       5.      28.      13.937],24,B0005,259,260,00260.csv,1.5857889968242211,,
impedance,[2008.       5.       5.       6.      21.      44.546],24,B0005,260,261,00261.csv,,0.04921445916482306,0.06990836301107425
charge,[2008.       5.       5.       6.      53.      38.406],24,B0005,261,262,00262.csv,,,
impedance,[2008.      5.      5.      9.     54.     58.25],24,B0005,262,263,00263.csv,,0.05007996435013632,0.07547710929281527
discharge,[2008.     5.     5.    11.    41.    31.5],24,B0005,263,264,00264.csv,1.5849430707374117,,
charge,[2008.       5.       5.      17.      40.      16.687],24,B0005,264,265,00265.csv,,,
discharge,[2008.       5.       5.      20.      40.       8.562],24,B0005,265,266,00266.csv,1.5955263892495937,,
impedance,[2008.      5.      5.     21.     33.     38.39],24,B0005,266,267,00267.csv,,0.054692185026359336,0.07464599360022733
charge,[2008.     5.     5.    22.     5.    32.5],24,B0005,267,268,00268.csv,,,
impedance,[2.0080e+03 5.0000e+00 6.0000e+00 1.0000e+00 6.0000e+00 5.2015e+01],24,B0005,268,269,00269.csv,,0.05487320211540928,0.07934403644117197
discharge,[2.0080e+03 5.0000e+00 6.0000e+00 1.0000e+00 3.8000e+01 4.6265e+01],24,B0005,269,270,00270.csv,1.5747301747801037,,
impedance,[2.0080e+03 5.0000e+00 6.0000e+00 2.0000e+00 3.1000e+01 5.9093e+01],24,B0005,270,271,00271.csv,,0.05415675281078651,0.07505843667743599
charge,[2008.      5.      6.      3.      3.     53.39],24,B0005,271,272,00272.csv,,,
impedance,[2008.       5.       6.       6.       5.      11.921],24,B0005,272,273,00273.csv,,0.055240499862766274,0.08002359358228964
discharge,[2008.       5.       6.       6.      37.       6.296],24,B0005,273,274,00274.csv,1.5649019950937946,,
impedance,[2008.       5.       6.       7.      30.      10.578],24,B0005,274,275,00275.csv,,0.054542809780562286,0.07592379199991395
charge,[2.008e+03 5.000e+00 6.000e+00 8.000e+00 2.000e+00 5.062e+00],24,B0005,275,276,00276.csv,,,
impedance,[2008.       5.       6.      10.      53.      26.531],24,B0005,276,277,00277.csv,,0.055080368328742545,0.08045008161921993
discharge,[2008.       5.       6.      11.      25.      21.031],24,B0005,277,278,00278.csv,1.5597659473370362,,
impedance,[2008.       5.       6.      12.      18.      26.171],24,B0005,278,279,00279.csv,,0.053398671864258646,0.07562889610038578
charge,[2008.       5.       6.      12.      50.      20.781],24,B0005,279,280,00280.csv,,,
impedance,[2008.       5.       6.      15.      51.      41.546],24,B0005,280,281,00281.csv,,0.05484578494342528,0.08099527914390654
discharge,[2008.       5.       6.      16.      23.      36.296],24,B0005,281,282,00282.csv,1.5594815668184234,,
impedance,[2008.       5.       6.      17.      16.      40.109],24,B0005,282,283,00283.csv,,0.055453259476974714,0.0748392292244765
charge,[2008.       5.       6.      17.      48.      34.906],24,B0005,283,284,00284.csv,,,
impedance,[2008.       5.       6.      20.      49.      54.421],24,B0005,284,285,00285.csv,,0.05808949268604193,0.07900611376190819
discharge,[2008.       5.       6.      21.      21.      49.265],24,B0005,285,286,00286.csv,1.55468935359061,,
impedance,[2008.       5.       6.      22.      14.      45.453],24,B0005,286,287,00287.csv,,0.05703849864055661,0.07445419405660497
charge,[2008.       5.       6.      22.      46.      40.375],24,B0005,287,288,00288.csv,,,
impedance,[2.0080e+03 5.0000e+00 7.0000e+00 1.0000e+00 4.5000e+01 3.0125e+01],24,B0005,288,289,00289.csv,,0.05639999430512618,0.08181491967012575
discharge,[2.0080e+03 5.0000e+00 7.0000e+00 2.0000e+00 1.7000e+01 2.5156e+01],24,B0005,289,290,00290.csv,1.5488741079890418,,
impedance,[2008.       5.       7.       3.      10.      20.671],24,B0005,290,291,00291.csv,,0.056951772502699796,0.07706935596260868
charge,[2008.      5.      7.      3.     42.     15.75],24,B0005,291,292,00292.csv,,,
impedance,[2008.       5.       7.       6.      32.       6.906],24,B0005,292,293,00293.csv,,0.057159147914507935,0.08086696623694065
discharge,[2008.       5.       7.       7.       4.       2.109],24,B0005,293,294,00294.csv,1.538236598942558,,
impedance,[2008.      5.      7.      7.     56.     39.25],24,B0005,294,295,00295.csv,,0.05595864562729926,0.07609569637070202
charge,[2008.       5.       7.       8.      28.      34.453],24,B0005,295,296,00296.csv,,,
impedance,[2008.       5.       7.      11.      29.      54.546],24,B0005,296,297,00297.csv,,0.056998793862942924,0.08250100764416027
discharge,[2.0080e+03 5.0000e+00 7.0000e+00 1.2000e+01 1.0000e+00 4.9906e+01],24,B0005,297,298,00298.csv,1.527914258251028,,
impedance,[2008.      5.      7.     12.     54.     18.25],24,B0005,298,299,00299.csv,,0.05699010907560385,0.07648289029638874
charge,[2008.       5.       7.      13.      26.      13.671],24,B0005,299,300,00300.csv,,,
impedance,[2008.       5.       7.      16.      27.      34.437],24,B0005,300,301,00301.csv,,0.05791594677751306,0.08175057083151278
discharge,[2008.       5.       7.      16.      59.      29.937],24,B0005,301,302,00302.csv,1.5285252629756445,,
impedance,[2008.       5.       7.      17.      51.      59.125],24,B0005,302,303,00303.csv,,0.057000769180639774,0.07741124519885696
charge,[2008.       5.       7.      18.      23.      54.687],24,B0005,303,304,00304.csv,,,
impedance,[2008    5    7   21   24   14],24,B0005,304,305,00305.csv,,0.0585831887959693,0.08269416457353587
discharge,[2008.       5.       7.      21.      56.       9.656],24,B0005,305,306,00306.csv,1.522647325284378,,
impedance,[2008.      5.      7.     22.     48.     38.75],24,B0005,306,307,00307.csv,,0.05728256542976495,0.07692027721215688
charge,[2008.       5.       7.      23.      20.      34.515],24,B0005,307,308,00308.csv,,,
impedance,[2.0080e+03 5.0000e+00 8.0000e+00 2.0000e+00 2.1000e+01 5.4109e+01],24,B0005,308,309,00309.csv,,0.05684411239635824,0.082272625759776
discharge,[2.0080e+03 5.0000e+00 8.0000e+00 2.0000e+00 5.3000e+01 4.9937e+01],24,B0005,309,310,00310.csv,1.5174859938489869,,
impedance,[2008.       5.       8.       3.      46.       9.968],24,B0005,310,311,00311.csv,,0.0589529203196688,0.07735170203997428
impedance,[2008.       5.       9.      11.      53.      10.593],24,B0005,311,312,00312.csv,,0.05667203462955093,0.08291573296417665
discharge,[2008    5    9   12   25    7],24,B0005,312,313,00313.csv,1.605818899130659,,
impedance,[2008.       5.       9.      13.      19.      35.703],24,B0005,313,314,00314.csv,,0.058223361510524915,0.07615092115486195
charge,[2008.       5.       9.      17.      26.      51.968],24,B0005,314,315,00315.csv,,,
discharge,[2008.       5.       9.      20.      28.       9.734],24,B0005,315,316,00316.csv,1.5638491446744425,,
impedance,[2008.       5.       9.      21.      21.       3.765],24,B0005,316,317,00317.csv,,0.057798377106990255,0.07518971733166918
charge,[2.008e+03 5.000e+00 9.000e+00 2.100e+01 5.300e+01 2.810e-01],24,B0005,317,318,00318.csv,,,
impedance,[2008.       5.      10.       0.      49.      59.984],24,B0005,318,319,00319.csv,,0.05869361561103209,0.08099673983388944
discharge,[2.008e+03 5.000e+00 1.000e+01 1.000e+00 2.100e+01 5.650e+01],24,B0005,319,320,00320.csv,1.5480915247767786,,
impedance,[2.0080e+03 5.0000e+00 1.0000e+01 2.0000e+00 1.4000e+01 4.2109e+01],24,B0005,320,321,00321.csv,,0.0581005359089264,0.07604639902387582
charge,[2.0080e+03 5.0000e+00 1.0000e+01 2.0000e+00 4.6000e+01 3.8734e+01],24,B0005,321,322,00322.csv,,,
impedance,[2008.       5.      10.       5.      46.      15.296],24,B0005,322,323,00323.csv,,0.05687355099054793,0.08079234772463807
discharge,[2008    5   10    6   18   12],24,B0005,323,324,00324.csv,1.5323755631868592,,
impedance,[2008.       5.      10.       7.      10.      49.593],24,B0005,324,325,00325.csv,,0.057819391216989646,0.07620792252066097
charge,[2008.       5.      10.       7.      42.      46.312],24,B0005,325,326,00326.csv,,,
impedance,[2008.       5.      10.      10.      44.       7.859],24,B0005,326,327,00327.csv,,0.058401226760293384,0.0816166339541188
discharge,[2008.       5.      10.      11.      16.       4.843],24,B0005,327,328,00328.csv,1.5269528268489705,,
impedance,[2008.       5.      10.      12.       8.      32.875],24,B0005,328,329,00329.csv,,0.05729597585562558,0.07603115808018222
charge,[2008.      5.     10.     12.     40.     29.89],24,B0005,329,330,00330.csv,,,
impedance,[2008.      5.     10.     15.     39.     59.14],24,B0005,330,331,00331.csv,,0.05713926164978321,0.08203042743610463
discharge,[2008.       5.      10.      16.      11.      56.109],24,B0005,331,332,00332.csv,1.5169573017136326,,
impedance,[2008.       5.      10.      17.       4.      16.015],24,B0005,332,333,00333.csv,,0.057011915661303356,0.07793753101024108
charge,[2008.       5.      10.      17.      36.      13.062],24,B0005,333,334,00334.csv,,,
impedance,[2008.       5.      10.      20.      35.      57.437],24,B0005,334,335,00335.csv,,0.056846750542401,0.08430934905296765
discharge,[2008.       5.      10.      21.       7.      54.625],24,B0005,335,336,00336.csv,1.5118975960142693,,
impedance,[2008.       5.      10.      22.       0.       5.781],24,B0005,336,337,00337.csv,,0.05739160457574554,0.07732083011265528
charge,[2008.       5.      10.      22.      32.       2.937],24,B0005,337,338,00338.csv,,,
impedance,[2.0080e+03 5.0000e+00 1.1000e+01 1.0000e+00 3.3000e+01 2.4437e+01],24,B0005,338,339,00339.csv,,0.05971458306876328,0.08128077873787101
discharge,[2.0080e+03 5.0000e+00 1.1000e+01 2.0000e+00 5.0000e+00 2.1796e+01],24,B0005,339,340,00340.csv,1.5065638960681105,,
impedance,[2.0080e+03 5.0000e+00 1.1000e+01 2.0000e+00 5.7000e+01 3.2984e+01],24,B0005,340,341,00341.csv,,0.05669401159445664,0.07756322518442982
charge,[2008.       5.      11.       3.      29.      30.359],24,B0005,341,342,00342.csv,,,
impedance,[2008.      5.     11.      6.     23.     30.25],24,B0005,342,343,00343.csv,,0.057876489486257204,0.0827621596207595
discharge,[2008.       5.      11.       6.      55.      27.734],24,B0005,343,344,00344.csv,1.5015453526671363,,
impedance,[2008.       5.      11.       7.      47.      30.468],24,B0005,344,345,00345.csv,,0.05711363659055292,0.07889973426640497
charge,[2008.       5.      11.       8.      19.      27.953],24,B0005,345,346,00346.csv,,,
impedance,[2008.       5.      11.      11.      20.      49.578],24,B0005,346,347,00347.csv,,0.057106052592570886,0.08389339159553517
discharge,[2008.       5.      11.      11.      52.      47.187],24,B0005,347,348,00348.csv,1.4908444050400238,,
impedance,[2008.       5.      11.      12.      44.      40.703],24,B0005,348,349,00349.csv,,0.058410674041032944,0.07787942798165798
charge,[2008.      5.     11.     13.     16.     38.64],24,B0005,349,350,00350.csv,,,
impedance,[2.008e+03 5.000e+00 1.100e+01 1.600e+01 1.800e+01 8.120e-01],24,B0005,350,351,00351.csv,,0.05832440115222774,0.0823356083860003
discharge,[2008.       5.      11.      16.      49.      58.921],24,B0005,351,352,00352.csv,1.485868384561201,,
impedance,[2008.       5.      11.      17.      41.      53.265],24,B0005,352,353,00353.csv,,0.057206589538471034,0.07814181670188959
charge,[2008.       5.      11.      18.      13.      51.109],24,B0005,353,354,00354.csv,,,
impedance,[2008.       5.      11.      21.      15.      14.843],24,B0005,354,355,00355.csv,,0.05853988727737317,0.08259957408588693
discharge,[2008.       5.      11.      21.      47.      12.843],24,B0005,355,356,00356.csv,1.480413677976106,,
impedance,[2008.       5.      11.      22.      38.      57.843],24,B0005,356,357,00357.csv,,0.0568695950036647,0.07851971117292988
charge,[2008.       5.      11.      23.      10.      55.875],24,B0005,357,358,00358.csv,,,
impedance,[2.008e+03 5.000e+00 1.200e+01 2.000e+00 5.000e+00 7.030e-01],24,B0005,358,359,00359.csv,,0.057610002271573896,0.08361769407052744
discharge,[2.0080e+03 5.0000e+00 1.2000e+01 2.0000e+00 3.6000e+01 5.8921e+01],24,B0005,359,360,00360.csv,1.4752095869031632,,
impedance,[2008.       5.      12.       3.      28.      34.484],24,B0005,360,361,00361.csv,,0.05758927754908643,0.07858483851402417
charge,[2008.       5.      12.       4.       0.      32.718],24,B0005,361,362,00362.csv,,,
impedance,[2008.       5.      12.      12.      24.      36.453],24,B0005,362,363,00363.csv,,0.05687744083786221,0.08453629957179691
discharge,[2008.       5.      12.      12.      56.      34.781],24,B0005,363,364,00364.csv,1.4859035988304024,,
impedance,[2008.      5.     12.     13.     48.     19.89],24,B0005,364,365,00365.csv,,0.05841225795718409,0.07816622903600336
charge,[2008.      5.     12.     16.     11.     11.14],24,B0005,365,366,00366.csv,,,
discharge,[2008.       5.      12.      18.      59.      59.453],24,B0005,366,367,00367.csv,1.4960918298136696,,
impedance,[2008.       5.      12.      19.      51.      52.953],24,B0005,367,368,00368.csv,,0.058982855797460765,0.07840869791471827
charge,[2008.       5.      12.      20.      23.      51.828],24,B0005,368,369,00369.csv,,,
impedance,[2008.       5.      12.      23.      21.      19.078],24,B0005,369,370,00370.csv,,0.06019789084807145,0.08377346645248043
discharge,[2008.       5.      12.      23.      53.      17.609],24,B0005,370,371,00371.csv,1.4808005946928984,,
impedance,[2008.      5.     13.      0.     44.     53.25],24,B0005,371,372,00372.csv,,0.05843281496253658,0.07878612106344238
charge,[2.0080e+03 5.0000e+00 1.3000e+01 1.0000e+00 1.6000e+01 5.1859e+01],24,B0005,372,373,00373.csv,,,
impedance,[2008.      5.     13.      4.      3.     26.64],24,B0005,373,374,00374.csv,,0.05988352416265757,0.08361156763608181
discharge,[2008.       5.      13.       4.      35.      25.359],24,B0005,374,375,00375.csv,1.4697543268466824,,
impedance,[2008.       5.      13.       5.      26.      51.781],24,B0005,375,376,00376.csv,,0.06081675929565647,0.08038388778322308
charge,[2008.       5.      13.       5.      58.      50.796],24,B0005,376,377,00377.csv,,,
impedance,[2008.      5.     13.      8.     52.      5.89],24,B0005,377,378,00378.csv,,0.058875120497055886,0.08370562422038381
discharge,[2008.       5.      13.       9.      24.       4.718],24,B0005,378,379,00379.csv,1.4539012274845928,,
impedance,[2008.       5.      13.      10.      15.       2.906],24,B0005,379,380,00380.csv,,0.058641305762534054,0.07856327599613487
charge,[2.008e+03 5.000e+00 1.300e+01 1.000e+01 4.700e+01 1.828e+00],24,B0005,380,381,00381.csv,,,
impedance,[2008.       5.      13.      13.      48.      25.875],24,B0005,381,382,00382.csv,,0.05844518592952695,0.0843513765148262
